610277.125,433770.656,-750000.125,-152239.797,255895.656,750000.062,-750000.125,281924.625,-0.095,0.970,0.159,0.000,0.000,0.000,66.667,1.000,1.000
535463.125,407482.875,-750000.125,-551345.500,421747.219,750000.062,-750000.125,-652129.062,-0.091,0.995,0.151,0.000,0.000,0.000,66.667,2.000,1.000
539212.438,335028.875,-503356.938,-324321.312,510494.469,750000.062,-750000.125,-583291.125,-0.088,1.001,0.148,0.000,0.000,0.000,66.667,3.000,1.000
532548.500,450056.344,321888.125,95661.719,601936.062,750000.062,-750000.125,301481.062,-0.087,1.002,0.145,0.000,0.000,0.000,66.667,4.000,1.000
683978.875,558343.125,668270.312,413815.219,607682.562,750000.062,65834.828,750000.062,-0.088,1.005,0.143,0.000,0.000,0.000,66.667,5.000,1.000
750000.062,619476.500,613279.250,605345.875,622820.125,697791.812,750000.062,651104.312,-0.086,1.007,0.147,-3.479,4.608,-3.510,66.667,6.000,1.000
732383.000,631256.750,626487.500,665225.750,750000.062,750000.062,702952.750,614159.250,-0.088,1.009,0.145,0.061,0.732,-0.732,66.667,7.000,1.000
750000.062,643058.812,683682.438,694931.312,750000.062,750000.062,615791.125,750000.062,-0.089,1.009,0.145,0.824,-0.092,-0.244,66.667,8.000,1.000
750000.062,677502.062,750000.062,750000.062,750000.062,750000.062,618452.438,750000.062,-0.091,1.010,0.146,1.099,-0.366,-0.031,66.667,9.000,1.000
750000.062,750000.062,750000.062,750000.062,750000.062,750000.062,684172.875,750000.062,-0.092,1.010,0.146,1.221,-0.427,0.122,66.667,10.000,1.000
750000.062,750000.062,750000.062,750000.062,750000.062,750000.062,750000.062,750000.062,-0.094,1.009,0.146,1.282,-0.183,0.031,66.667,11.000,1.000
750000.062,750000.062,750000.062,750000.062,750000.062,750000.062,750000.062,750000.062,-0.094,1.006,0.144,1.190,-0.244,0.092,66.667,12.000,1.000
750000.062,750000.062,750000.062,750000.062,750000.062,750000.062,750000.062,750000.062,-0.095,1.008,0.141,1.251,-0.122,0.122,66.667,13.000,1.000
750000.062,750000.062,750000.062,750000.062,750000.062,697377.500,750000.062,750000.062,-0.095,1.007,0.146,1.282,-0.153,0.153,66.667,14.000,1.000
694529.375,750000.062,750000.062,750000.062,750000.062,590097.875,750000.062,750000.062,-0.096,1.005,0.147,1.251,-0.275,0.183,66.667,15.000,1.000
595133.438,750000.062,750000.062,750000.062,750000.062,506448.344,686864.938,750000.062,-0.098,1.005,0.146,1.312,-0.305,0.122,66.667,16.000,1.000
544771.875,750000.062,750000.062,750000.062,750000.062,464120.844,624881.062,750000.062,-0.100,1.006,0.143,1.190,-0.275,0.061,66.667,17.000,1.000
521982.188,750000.062,750000.062,750000.062,750000.062,445108.625,595462.938,750000.062,-0.099,1.005,0.143,1.251,-0.366,0.122,66.667,18.000,1.000
503216.281,750000.062,750000.062,750000.062,750000.062,429611.188,571151.812,750000.062,-0.098,1.003,0.140,1.373,-0.519,0.153,66.667,19.000,1.000
486427.906,750000.062,750000.062,750000.062,750000.062,415816.500,549813.500,750000.062,-0.099,1.004,0.138,1.343,-0.641,0.153,66.667,20.000,1.000
470594.625,750000.062,750000.062,750000.062,750000.062,402626.562,530156.500,750000.062,-0.098,1.003,0.142,1.404,-0.610,0.122,66.667,21.000,1.000
455965.875,750000.062,750000.062,750000.062,750000.062,390382.250,512115.250,750000.062,-0.098,1.004,0.146,1.404,-0.549,0.153,66.667,22.000,1.000
443161.438,750000.062,750000.062,750000.062,750000.062,379785.562,496218.062,750000.062,-0.098,1.005,0.143,1.465,-0.610,0.183,66.667,23.000,1.000
431686.688,750000.062,750000.062,750000.062,750000.062,370363.594,482135.469,750000.062,-0.098,1.003,0.143,1.404,-0.763,0.244,66.667,24.000,1.000
420664.219,750000.062,750000.062,750000.062,750000.062,361182.125,468928.625,750000.062,-0.099,1.002,0.143,1.343,-0.793,0.244,66.667,25.000,1.000
410178.938,750000.062,750000.062,750000.062,750000.062,352371.969,456451.156,750000.062,-0.098,1.000,0.143,1.404,-0.854,0.336,66.667,26.000,1.000
400921.562,750000.062,750000.062,750000.062,750000.062,344696.188,445305.781,750000.062,-0.097,0.998,0.138,1.648,-0.885,0.488,66.667,27.000,1.000
392730.281,750000.062,750000.062,750000.062,750000.062,337992.719,435473.594,750000.062,-0.097,1.001,0.139,1.831,-0.977,0.519,66.667,28.000,1.000
384769.031,750000.062,750000.062,750000.062,750000.062,331382.156,426165.344,750000.062,-0.097,1.005,0.137,1.923,-1.099,0.610,66.667,29.000,1.000
376958.531,750000.062,750000.062,750000.062,750000.062,324798.656,417118.000,750000.062,-0.096,1.005,0.138,1.923,-1.221,0.641,66.667,30.000,1.000
369988.969,750000.062,750000.062,750000.062,750000.062,318985.875,408902.375,750000.062,-0.095,1.007,0.139,1.923,-1.221,0.641,66.667,31.000,1.000
363929.781,750000.062,750000.062,750000.062,750000.062,314028.344,401728.188,750000.062,-0.093,1.007,0.141,1.923,-1.190,0.671,66.667,32.000,1.000
358035.812,750000.062,750000.062,750000.062,750000.062,309147.094,394945.062,750000.062,-0.094,1.004,0.139,1.770,-1.221,0.702,66.667,33.000,1.000
352062.875,750000.062,750000.062,750000.062,750000.062,304087.906,388171.938,750000.062,-0.092,1.003,0.139,1.923,-1.160,0.732,66.667,34.000,1.000
346653.656,750000.062,750000.062,750000.062,750000.062,299550.312,381906.656,750000.062,-0.092,1.003,0.139,1.892,-1.129,0.702,66.667,35.000,1.000
342039.812,750000.062,750000.062,750000.062,750000.062,295795.031,376501.219,750000.062,-0.093,1.005,0.141,1.862,-1.068,0.580,66.667,36.000,1.000
337599.875,750000.062,750000.062,750000.062,750000.062,292143.469,371445.156,750000.062,-0.096,1.007,0.140,1.862,-1.038,0.519,66.667,37.000,1.000
332963.594,750000.062,750000.062,750000.062,750000.062,288197.688,366263.844,750000.062,-0.097,1.005,0.139,1.709,-1.099,0.488,66.667,38.000,1.000
328657.469,750000.062,750000.062,750000.062,750000.062,284544.969,361352.094,750000.062,-0.097,1.005,0.138,1.678,-1.099,0.336,66.667,39.000,1.000
325057.062,750000.062,750000.062,750000.062,750000.062,281610.812,357156.406,750000.062,-0.096,1.007,0.139,1.648,-1.251,0.214,66.667,40.000,1.000
321672.281,750000.062,750000.062,750000.062,750000.062,278863.312,353325.750,750000.062,-0.095,1.010,0.139,1.587,-1.221,0.031,66.667,41.000,1.000
318021.625,750000.062,750000.062,750000.062,750000.062,275772.531,349318.719,750000.062,-0.095,1.010,0.140,1.587,-1.221,-0.092,66.667,42.000,1.000
314501.656,750000.062,750000.062,750000.062,750000.062,272768.812,345378.281,750000.062,-0.093,1.013,0.142,1.526,-1.282,-0.153,66.667,43.000,1.000
311613.188,750000.062,750000.062,750000.062,750000.062,270405.250,342032.031,750000.062,-0.094,1.012,0.142,1.495,-1.343,-0.183,66.667,44.000,1.000
309017.875,750000.062,750000.062,750000.062,750000.062,268317.781,339089.844,750000.062,-0.094,1.013,0.138,1.434,-1.221,-0.061,66.667,45.000,1.000
306143.906,750000.062,750000.062,750000.062,750000.062,265897.781,335971.594,750000.062,-0.093,1.013,0.137,1.160,-1.251,-0.153,66.667,46.000,1.000
303241.562,750000.062,750000.062,750000.062,750000.062,263414.344,332775.375,750000.062,-0.094,1.012,0.136,1.099,-1.373,-0.183,66.667,47.000,1.000
300876.312,750000.062,750000.062,750000.062,750000.062,261469.734,330049.375,750000.062,-0.094,1.010,0.136,1.099,-1.312,-0.092,66.667,48.000,1.000
298856.594,750000.062,750000.062,750000.062,750000.062,259872.922,327746.250,750000.062,-0.093,1.010,0.140,1.068,-1.221,0.031,66.667,49.000,1.000
296597.750,750000.062,750000.062,750000.062,750000.062,257989.562,325309.188,750000.062,-0.094,1.010,0.141,1.007,-1.160,0.153,66.667,50.000,1.000
294186.781,750000.062,750000.062,750000.062,750000.062,255914.344,322685.344,750000.062,-0.094,1.010,0.144,1.038,-1.251,0.153,66.667,51.000,1.000
292204.188,750000.062,750000.062,750000.062,750000.062,254266.750,320409.219,750000.062,-0.094,1.008,0.142,1.068,-1.190,0.305,66.667,52.000,1.000
290624.812,750000.062,750000.062,750000.062,750000.062,253034.641,318586.500,750000.062,-0.093,1.007,0.144,1.007,-1.373,0.275,66.667,53.000,1.000
288861.094,750000.062,750000.062,750000.062,750000.062,251587.141,316689.281,750000.062,-0.094,1.006,0.143,1.038,-1.465,0.366,66.667,54.000,1.000
286843.000,750000.062,750000.062,750000.062,750000.062,249835.922,314530.812,750000.062,-0.095,1.006,0.141,1.038,-1.495,0.336,66.667,55.000,1.000
285156.156,750000.062,750000.062,750000.062,750000.062,248417.125,312613.844,750000.062,-0.097,1.006,0.143,0.916,-1.495,0.336,66.667,56.000,1.000
283901.938,750000.062,750000.062,750000.062,750000.062,247454.828,311151.844,750000.062,-0.095,1.006,0.140,1.038,-1.465,0.427,66.667,57.000,1.000
282537.969,750000.062,750000.062,750000.062,750000.062,246362.094,309696.312,750000.062,-0.095,1.007,0.140,1.007,-1.434,0.427,66.667,58.000,1.000
280852.812,750000.062,750000.062,750000.062,750000.062,244907.094,307931.938,750000.062,-0.094,1.005,0.136,1.099,-1.587,0.427,66.667,59.000,1.000
279380.094,750000.062,750000.062,750000.062,750000.062,243658.078,306282.312,750000.062,-0.092,1.004,0.138,1.099,-1.587,0.366,66.667,60.000,1.000
278364.875,750000.062,750000.062,750000.062,750000.062,242879.875,305074.875,750000.062,-0.094,1.005,0.139,1.068,-1.648,0.336,66.667,61.000,1.000
277318.281,750000.062,750000.062,750000.062,750000.062,242066.812,303941.531,750000.062,-0.092,1.005,0.140,1.038,-1.709,0.427,66.667,62.000,1.000
275927.656,750000.062,750000.062,750000.062,750000.062,240867.234,302493.781,750000.062,-0.092,1.004,0.139,1.129,-1.709,0.336,66.667,63.000,1.000
274631.781,750000.062,750000.062,750000.062,750000.062,239750.281,301064.250,750000.062,-0.092,1.004,0.140,1.160,-1.648,0.336,66.667,64.000,1.000
273781.969,750000.062,750000.062,750000.062,750000.062,239105.391,300055.281,750000.062,-0.091,1.006,0.138,1.251,-1.648,0.244,66.667,65.000,1.000
272993.312,750000.062,750000.062,750000.062,750000.062,238524.953,299198.781,750000.062,-0.092,1.004,0.141,1.312,-1.648,0.183,66.667,66.000,1.000
271857.406,750000.062,750000.062,750000.062,750000.062,237546.125,298045.688,750000.062,-0.092,1.005,0.142,1.282,-1.526,0.244,66.667,67.000,1.000
270694.031,750000.062,750000.062,750000.062,750000.062,236528.312,296792.562,750000.062,-0.091,1.006,0.140,1.343,-1.495,0.214,66.667,68.000,1.000
269949.281,750000.062,750000.062,750000.062,750000.062,235967.469,295907.344,750000.062,-0.092,1.009,0.141,1.343,-1.556,0.122,66.667,69.000,1.000
269376.188,750000.062,750000.062,750000.062,750000.062,235582.125,295266.656,750000.062,-0.092,1.009,0.144,1.343,-1.587,0.031,66.667,70.000,1.000
268474.062,748739.312,748975.438,748956.375,748824.250,234824.750,294365.156,749320.438,-0.094,1.009,0.141,1.343,-1.495,0.000,66.667,71.000,1.000
267439.531,746952.312,747188.562,747169.875,747038.188,233909.938,293272.156,747533.188,-0.093,1.008,0.143,1.221,-1.556,0.000,66.667,72.000,1.000
266783.188,745261.562,745497.688,745478.812,745347.812,233394.609,292480.281,745841.875,-0.092,1.008,0.139,1.190,-1.587,0.000,66.667,73.000,1.000
266367.188,743650.000,743886.625,743867.438,743736.812,233137.016,291984.344,744230.062,-0.092,1.008,0.138,1.160,-1.526,-0.061,66.667,74.000,1.000
265664.000,742101.125,742337.938,742318.750,742188.875,232561.328,291292.250,742680.812,-0.094,1.009,0.136,1.160,-1.526,-0.092,66.667,75.000,1.000
264740.688,740622.750,740859.625,740840.625,740711.250,231734.766,290341.312,741202.000,-0.093,1.010,0.139,1.099,-1.465,-0.183,66.667,76.000,1.000
264120.562,739224.000,739461.125,739441.625,739313.312,231235.328,289612.719,739803.000,-0.092,1.010,0.138,0.977,-1.465,-0.092,66.667,77.000,1.000
263816.594,737897.250,738134.375,738115.188,737986.625,231073.859,289229.812,738476.125,-0.092,1.010,0.137,0.854,-1.556,-0.183,66.667,78.000,1.000
263297.656,736623.250,736860.812,736841.625,736713.188,230673.953,288725.531,737201.875,-0.092,1.009,0.139,0.793,-1.495,-0.275,66.667,79.000,1.000
262479.594,735404.000,735641.812,735622.250,735494.625,229946.719,287915.156,735982.062,-0.093,1.009,0.141,0.641,-1.495,-0.397,66.667,80.000,1.000
