591479.688,463096.531,-750000.125,-122938.625,416197.562,750000.062,-750000.125,275530.250,-0.072,0.979,0.199,0.000,0.000,0.000,66.667,1.000,1.000
542375.000,421481.312,-750000.125,-551737.812,448626.906,750000.062,-750000.125,-635930.312,-0.069,1.004,0.191,0.000,0.000,0.000,66.667,2.000,1.000
532965.125,314851.062,-564073.688,-353817.406,519700.625,750000.062,-750000.125,-641761.688,-0.065,1.009,0.188,0.000,0.000,0.000,66.667,3.000,1.000
556350.688,450429.156,262196.625,65776.359,598914.062,750000.062,-696101.688,277450.594,-0.064,1.009,0.189,0.000,0.000,0.000,66.667,4.000,1.000
706780.438,557998.250,657561.000,395602.562,607738.125,745668.188,499805.250,750000.062,-0.063,1.006,0.188,0.000,0.000,0.000,66.667,5.000,1.000
750000.062,615917.188,613447.250,586004.312,619702.250,622426.812,750000.062,660812.625,-0.063,1.004,0.184,-5.981,2.899,-5.554,66.667,6.000,1.000
695910.000,630749.188,625519.688,663194.438,750000.062,703610.500,653044.875,613402.000,-0.065,1.002,0.182,-2.258,0.275,-1.984,66.667,7.000,1.000
740595.938,642689.938,683242.500,694548.375,750000.062,748115.875,615312.375,750000.062,-0.065,1.002,0.184,-0.458,-0.702,-0.702,66.667,8.000,1.000
750000.062,670926.188,750000.062,750000.062,750000.062,750000.062,621020.062,750000.062,-0.066,1.007,0.183,0.519,-1.251,-0.061,66.667,9.000,1.000
750000.062,750000.062,750000.062,750000.062,750000.062,750000.062,681633.375,750000.062,-0.067,1.010,0.180,0.641,-1.312,0.031,66.667,10.000,1.000
750000.062,750000.062,750000.062,750000.062,750000.062,750000.062,750000.062,750000.062,-0.066,1.009,0.183,0.641,-1.251,0.092,66.667,11.000,1.000
750000.062,750000.062,750000.062,750000.062,750000.062,750000.062,750000.062,750000.062,-0.067,1.010,0.184,0.671,-1.099,0.031,66.667,12.000,1.000
750000.062,750000.062,750000.062,750000.062,750000.062,750000.062,750000.062,750000.062,-0.067,1.010,0.183,0.671,-1.160,-0.031,66.667,13.000,1.000
750000.062,750000.062,750000.062,750000.062,750000.062,750000.062,750000.062,750000.062,-0.068,1.010,0.180,0.671,-1.068,-0.061,66.667,14.000,1.000
750000.062,750000.062,750000.062,750000.062,750000.062,651235.000,750000.062,750000.062,-0.070,1.010,0.180,0.824,-1.068,-0.153,66.667,15.000,1.000
667053.312,750000.062,750000.062,750000.062,750000.062,554523.750,750000.062,750000.062,-0.071,1.011,0.180,0.854,-0.946,-0.275,66.667,16.000,1.000
597552.750,750000.062,750000.062,750000.062,750000.062,498020.688,704251.625,750000.062,-0.071,1.014,0.185,0.824,-1.007,-0.458,66.667,17.000,1.000
569733.188,750000.062,750000.062,750000.062,750000.062,476110.156,666486.250,750000.062,-0.073,1.015,0.183,0.763,-1.038,-0.519,66.667,18.000,1.000
548444.438,750000.062,750000.062,750000.062,750000.062,459492.344,637302.188,750000.062,-0.075,1.015,0.186,0.549,-1.038,-0.610,66.667,19.000,1.000
