553910.500,558279.188,-750000.125,-69021.836,393680.844,750000.062,-750000.125,251208.938,-0.130,0.957,0.055,0.000,0.000,0.000,66.667,1.000,1.000
526766.438,443022.688,-750000.125,-551311.812,468330.406,750000.062,-750000.125,-596053.750,-0.127,0.981,0.046,0.000,0.000,0.000,66.667,2.000,1.000
618785.438,312825.375,-619195.500,-370838.781,546191.188,750000.062,-621070.875,-700855.000,-0.124,0.989,0.044,0.000,0.000,0.000,66.667,3.000,1.000
735718.500,423509.969,78478.320,-16684.773,620130.062,750000.062,537847.438,177736.516,-0.126,0.993,0.042,0.000,0.000,0.000,66.667,4.000,1.000
730231.875,545223.250,598034.250,369119.219,606791.125,735298.125,741568.250,750000.062,-0.126,0.993,0.039,0.000,0.000,0.000,66.667,5.000,1.000
675617.625,614570.188,614411.688,587254.375,615837.000,610054.938,619104.125,665369.062,-0.127,0.993,0.041,-5.219,4.120,-3.174,66.667,6.000,1.000
723117.688,631100.625,627112.438,664456.250,750000.062,690862.562,653655.188,613028.000,-0.126,0.991,0.037,-2.014,1.282,-1.251,66.667,7.000,1.000
750000.062,643226.812,677915.375,688856.312,750000.062,750000.062,750000.062,750000.062,-0.127,0.992,0.036,-0.397,-0.214,-0.549,66.667,8.000,1.000
750000.062,673842.875,750000.062,750000.062,750000.062,731713.688,750000.062,750000.062,-0.128,0.994,0.032,0.305,-0.854,-0.153,66.667,9.000,1.000
750000.062,750000.062,750000.062,750000.062,750000.062,750000.062,750000.062,750000.062,-0.130,0.994,0.037,0.519,-1.038,-0.031,66.667,10.000,1.000
750000.062,750000.062,750000.062,750000.062,750000.062,750000.062,750000.062,750000.062,-0.128,0.994,0.035,0.610,-1.251,0.000,66.667,11.000,1.000
750000.062,750000.062,750000.062,750000.062,750000.062,750000.062,750000.062,750000.062,-0.127,0.996,0.038,0.702,-1.434,0.122,66.667,12.000,1.000
750000.062,750000.062,750000.062,750000.062,750000.062,750000.062,750000.062,750000.062,-0.127,0.996,0.037,0.702,-1.495,0.061,66.667,13.000,1.000
750000.062,750000.062,750000.062,750000.062,750000.062,750000.062,750000.062,750000.062,-0.126,0.994,0.036,0.641,-1.526,0.031,66.667,14.000,1.000
